node,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6
995,42,169,239,389,476,406
996,96,143,218,340,479,304
997,59,112,214,388,452,218
998,3,152,233,346,485,219
999,70,195,216,325,498,245
1000,88,105,258,351,356,30
1001,78,115,249,373,310,277
1002,47,119,249,317,365,335
1003,32,154,284,311,307,39
1004,47,128,292,371,357,425
1005,76,198,251,350,336,88
1006,55,137,243,307,367,145
1007,96,146,273,385,320,421
1008,79,105,286,380,391,187
1009,33,138,246,359,362,239
1010,48,194,272,371,345,228
1011,42,119,232,326,357,39
1012,37,160,269,396,356,388
1013,26,185,251,314,350,270
1014,35,191,235,341,317,403
1015,58,172,300,308,366,145
1016,32,183,233,363,373,279
1017,81,122,250,335,375,160
1018,64,128,297,380,339,118
1019,73,125,290,344,341,430
1020,72,148,273,373,315,308
1021,44,102,286,378,341,53
1022,46,127,286,305,365,89
1023,54,105,218,308,391,228
1024,31,188,251,399,370,238
1025,80,200,202,370,398,427
1026,2,136,296,380,376,155
1027,49,127,240,329,319,60
1028,41,111,267,392,320,5
1029,2,161,214,393,398,325
1030,20,158,228,384,390,242
1031,46,198,230,370,344,204
1032,49,175,274,391,361,366
1033,59,104,233,340,397,8
1034,21,198,226,302,302,196
1035,32,197,243,328,336,264
1036,41,169,293,327,341,190
1037,7,121,204,373,360,471
1038,96,130,239,386,364,276
1039,37,160,289,373,313,138
1040,63,176,239,379,361,398
1041,86,101,288,316,360,78
1042,37,191,283,362,367,148
1043,17,114,273,318,387,219
1044,77,176,213,386,352,455
1045,69,124,227,347,328,120
1046,79,197,275,379,338,27
1047,48,117,222,310,339,175
1048,73,143,295,318,355,183
1049,19,179,235,392,400,64
1050,79,179,246,303,378,465
1051,12,127,288,385,327,129
1052,8,111,283,375,377,327
1053,28,185,285,312,323,52
1054,82,171,283,341,315,456
1055,34,147,259,340,322,331
1056,20,115,245,330,396,373
1057,81,127,297,329,365,89
1058,44,199,217,399,334,147
1059,55,183,225,308,386,209
1060,76,152,226,302,312,319
1061,51,105,216,341,359,396
1062,66,159,242,369,334,401
1063,14,159,250,396,339,177
1064,68,111,286,369,332,88
1065,49,121,266,371,313,218
1066,87,140,220,390,354,106
1067,95,113,213,310,378,81
1068,69,189,245,334,370,50
1069,9,154,211,344,390,318
1070,89,109,266,326,311,479
1071,60,176,269,366,308,109
1072,71,197,211,356,366,278
1073,27,178,218,321,321,222
1074,34,147,245,375,342,425
1075,41,171,243,324,326,179
1076,60,122,298,303,333,473
1077,24,181,255,312,345,457
1078,54,111,266,394,364,138
1079,34,197,209,392,310,268
1080,31,125,273,361,354,14
1081,74,168,284,367,311,56
1082,99,188,254,362,397,92
1083,94,169,215,348,304,13
1084,71,105,227,348,364,117
1085,8,167,292,349,326,51
1086,12,121,262,354,384,131
1087,71,110,271,345,367,251
1088,54,163,214,315,388,326
1089,17,141,260,353,352,371
1090,62,105,203,375,384,201
1091,76,121,284,335,330,336
1092,70,184,283,343,362,319
1093,43,193,291,301,357,232
1094,78,106,284,364,368,306
1095,73,169,227,391,308,82
1096,9,138,291,333,306,454
1097,43,140,240,385,386,318
1098,21,123,287,324,370,114
1099,98,151,249,377,381,34
1100,49,147,209,365,310,490
1101,5,177,219,353,374,198
1102,5,199,275,334,383,80
1103,6,111,257,347,329,104
1104,61,112,278,360,389,100
1105,89,139,281,329,305,169
1106,51,157,231,357,338,345
1107,70,172,245,392,308,224
1108,37,163,209,342,374,398
1109,90,151,289,337,352,38
1110,99,167,220,399,390,457
1111,12,107,230,307,390,447
1112,11,166,245,322,399,111
1113,90,178,238,374,340,352
1114,20,171,281,348,334,191
1115,44,198,290,375,336,155
1116,35,133,277,395,317,103
1117,89,152,284,339,355,349
1118,9,200,248,396,330,157
1119,35,122,230,301,340,438
1120,73,193,220,362,317,275
1121,51,103,291,366,326,77
1122,18,107,223,381,330,233
1123,44,116,254,356,374,380
1124,54,188,294,302,328,153
1125,13,197,283,303,389,78
1126,56,143,209,302,379,230
1127,96,135,295,310,350,225
1128,24,197,227,352,345,44
1129,64,191,234,354,399,118
1130,80,142,295,318,383,39
1131,44,141,296,388,324,313
1132,71,105,242,370,321,320
1133,34,179,216,399,386,106
1134,71,109,241,364,346,280
1135,100,105,280,331,309,420
1136,19,198,226,329,309,359
1137,13,138,271,375,372,3
1138,95,121,260,329,400,80
1139,80,195,204,365,323,88
1140,85,133,221,323,305,321
1141,63,195,205,314,373,102
1142,28,158,242,365,367,476
1143,83,107,294,301,323,497
1144,6,180,239,315,362,88
1145,82,111,299,396,391,344
1146,50,110,213,379,395,289
1147,86,138,235,325,336,422
1148,91,129,270,306,332,310
1149,67,197,216,379,305,7
1150,84,115,232,334,354,107
1151,74,146,244,371,362,408
1152,18,138,234,366,312,366
1153,2,179,232,397,388,433
1154,10,178,289,365,303,249
1155,22,115,286,314,371,125
1156,76,155,290,373,305,439
1157,17,196,284,341,335,131
1158,19,166,223,357,311,229
1159,76,195,220,398,371,371
1160,6,165,272,390,373,67
1161,90,191,212,326,315,390
1162,51,105,300,393,337,28
1163,16,177,226,340,363,381
1164,68,162,266,306,350,350
1165,73,115,247,306,341,372
1166,72,134,255,364,366,133
1167,25,136,285,314,330,196
1168,86,175,210,330,378,270
1169,43,190,277,329,334,22
1170,14,138,299,385,309,77
1171,41,174,223,392,368,191
1172,31,138,222,381,399,341
1173,61,196,218,305,350,148
1174,80,129,227,321,349,328
1175,2,125,275,376,337,357
1176,47,130,279,339,369,408
1177,64,151,259,358,321,125
1178,78,161,254,359,385,317
1179,16,113,224,303,355,432
1180,63,174,280,334,370,48
1181,54,111,213,386,348,292
1182,60,124,270,357,324,57
1183,100,180,202,339,374,238
1184,53,114,283,325,305,329
1185,68,158,226,324,394,194
1186,40,141,258,359,384,295
1187,20,152,238,386,354,334
1188,54,184,289,356,366,253
1189,74,136,233,362,357,410
1190,9,144,203,355,394,176
1191,48,151,295,347,309,464
1192,5,200,235,317,304,273
1193,35,146,294,305,383,321
1194,82,186,248,331,382,298
1195,91,163,288,324,339,206
1196,36,118,241,400,301,386
1197,86,161,252,370,343,202
1198,33,160,279,349,347,494
1199,86,174,248,344,319,397
1200,93,150,259,388,370,30
1201,81,136,291,326,314,212
1202,42,197,229,328,400,200
1203,85,199,249,378,394,453
1204,30,188,293,314,391,442
1205,30,179,279,313,304,368
1206,35,105,280,312,318,150
1207,41,200,226,314,311,192
1208,62,194,234,329,304,423
1209,71,112,298,390,363,403
1210,27,149,245,367,325,342
1211,93,159,222,388,383,117
1212,62,122,231,371,334,479
1213,30,122,204,304,393,473
1214,78,159,250,385,333,285
1215,32,110,241,343,375,303
1216,28,163,228,360,355,213
1217,74,150,273,356,311,39
1218,20,159,205,347,318,65
1219,82,142,202,317,310,486
1220,3,103,255,368,351,301
1221,67,156,212,352,379,426
1222,64,192,234,339,398,309
1223,77,122,233,379,337,498
1224,65,119,214,302,343,212
1225,25,134,290,385,360,291
1226,56,168,290,374,355,178
1227,24,124,250,385,365,194
1228,19,158,245,385,382,418
1229,10,186,300,335,319,294
1230,21,116,231,397,398,343
1231,52,160,283,364,362,240
1232,63,152,264,330,384,226
1233,49,138,202,303,341,268
1234,99,121,256,306,358,340
1235,52,181,269,378,363,415
1236,37,150,300,389,305,27
1237,51,195,209,380,320,295
1238,60,191,288,397,330,84
1239,93,146,213,362,370,57
1240,75,166,273,333,387,282
1241,20,135,232,324,357,247
1242,61,143,285,399,346,377
1243,76,147,201,377,372,373
1244,25,191,292,312,366,419
1245,21,193,276,341,305,494
1246,68,196,215,312,372,332
1247,32,149,255,394,385,465
1248,78,142,229,321,380,87
1249,56,189,265,341,310,32
1250,16,140,267,374,301,411
1251,76,167,245,310,394,302
1252,89,115,248,313,308,301
1253,39,162,291,307,369,462
1254,2,173,283,342,307,190
1255,34,145,226,308,390,128
1256,34,126,262,362,318,88
1257,23,178,255,308,398,263
1258,69,144,224,391,312,148
1259,1,130,237,388,314,360
1260,12,180,298,342,336,405
1261,65,176,236,359,371,304
1262,27,169,266,389,392,428
1263,6,150,227,328,361,165
1264,31,121,214,305,360,225
1265,13,143,295,377,383,403
1266,84,188,262,369,320,85
1267,3,140,285,316,395,201
1268,36,159,275,368,400,374
1269,33,126,249,302,325,278
1270,79,126,300,347,320,219
1271,2,179,230,372,313,300
1272,92,136,251,372,308,256
1273,21,157,276,318,344,462
1274,2,101,237,365,358,458
1275,19,175,252,317,307,127
1276,51,196,287,318,366,322
1277,73,114,252,314,394,19
1278,33,112,209,352,306,430
1279,85,163,264,309,308,151
1280,14,123,269,337,397,323
1281,96,126,273,340,323,84
1282,12,151,255,320,324,27
1283,75,136,262,324,340,364
1284,61,140,204,377,347,66
1285,61,127,258,399,314,358
1286,93,193,268,374,395,332
1287,34,159,204,353,345,108
1288,4,198,243,358,354,464
1289,36,172,246,333,396,270
1290,25,187,227,365,344,127
1291,39,113,232,376,387,202
1292,20,188,294,309,347,22
1293,45,197,250,336,322,85
1294,53,180,285,321,330,40
1295,41,163,222,382,394,500
1296,86,126,254,343,390,186
1297,20,123,248,366,372,215
1298,39,101,204,385,307,74
1299,51,142,237,353,331,255
1300,1,176,201,323,365,281
1301,23,166,201,376,365,86
1302,98,194,243,349,303,454
1303,97,159,290,353,386,188
1304,47,122,262,382,311,131
1305,40,190,224,393,337,255
1306,86,150,261,313,328,84
1307,34,197,261,337,314,138
1308,51,192,202,351,345,45
1309,38,185,275,359,309,196
1310,92,110,227,367,304,160
1311,71,179,254,390,390,357
1312,15,176,248,329,395,79
1313,74,187,290,380,339,371
1314,69,160,295,330,386,99
1315,87,122,246,358,302,344
1316,54,171,278,314,341,13
1317,40,194,234,348,318,111
1318,33,169,251,365,375,381
1319,86,172,239,345,352,92
1320,56,106,208,364,332,74
1321,71,133,244,308,400,86
1322,53,112,201,392,333,7
1323,90,166,289,366,356,458
1324,26,177,272,333,398,51
1325,15,129,223,312,328,179
1326,82,133,277,393,352,153
1327,30,187,241,314,301,341
1328,52,116,288,347,383,10
1329,100,148,294,368,338,259
1330,34,174,232,315,304,304
1331,77,105,231,379,337,403
1332,16,102,234,375,351,160
1333,11,186,264,391,325,113
1334,20,168,212,370,316,472
1335,96,118,231,350,324,375
1336,64,124,268,378,365,54
1337,48,139,250,339,329,440
1338,3,126,267,356,371,57
1339,61,109,261,367,391,386
1340,62,160,270,329,307,327
1341,74,161,248,312,376,264
1342,58,151,214,395,390,450
1343,25,177,250,337,381,121
1344,54,200,260,311,369,340
1345,66,165,232,329,329,379
1346,69,186,236,306,301,135
1347,96,194,232,385,394,234
1348,69,115,244,306,302,96
1349,60,164,257,389,377,472
1350,5,183,215,342,365,30
1351,28,193,298,400,329,438
1352,82,165,212,323,311,305
1353,35,151,290,309,352,219
1354,25,173,298,306,315,190
1355,62,200,291,370,367,379
1356,68,157,273,377,354,56
1357,27,133,213,361,302,305
1358,58,163,274,360,306,444
1359,74,135,223,388,357,116
1360,85,173,261,332,349,485
1361,39,139,260,383,331,210
1362,21,105,254,383,379,196
1363,60,121,206,315,340,467
1364,20,150,289,332,367,79
1365,37,195,233,389,304,230
1366,19,200,287,312,352,336
1367,22,154,277,384,354,482
1368,45,115,242,324,375,387
1369,27,175,227,357,341,77
1370,69,114,288,341,361,431
1371,35,157,261,341,322,370
1372,45,184,296,367,338,330
1373,88,185,214,337,309,427
1374,72,155,203,318,338,435
1375,16,146,280,354,331,217
1376,93,108,216,360,317,97
1377,69,175,210,305,360,339
1378,85,104,213,330,311,119
1379,24,113,232,391,390,268
1380,4,107,265,344,350,123
1381,25,190,222,338,352,227
1382,7,177,228,311,348,46
1383,86,139,223,321,330,247
1384,37,145,283,315,345,268
1385,9,199,241,369,356,338
1386,86,141,245,375,380,479
1387,19,124,223,341,394,47
1388,87,105,212,362,347,158
1389,100,149,266,302,400,346
1390,35,176,244,306,346,385
1391,2,135,284,372,393,384
1392,66,137,236,335,367,323
1393,11,122,287,353,391,129
1394,40,178,271,351,347,150
1395,65,104,202,313,352,258
1396,40,128,207,388,335,292
1397,92,140,288,360,329,402
1398,93,121,300,364,320,257
1399,39,181,282,324,329,339
1400,72,187,229,358,347,282
1401,61,131,233,329,356,273
1402,37,191,235,393,305,37
1403,62,101,245,365,382,75
1404,27,160,202,386,321,30
1405,58,192,205,380,348,264
1406,49,167,288,339,328,339
1407,51,101,225,308,317,118
1408,70,162,222,336,380,500
1409,60,156,281,395,332,125
1410,42,112,224,390,318,253
1411,26,107,217,388,371,477
1412,59,172,262,325,333,176
1413,94,132,296,369,324,163
1414,47,117,225,317,370,452
1415,100,161,261,332,379,87
1416,22,173,264,366,375,450
1417,95,108,276,373,380,457
1418,67,176,221,306,397,242
1419,16,128,221,347,345,241
1420,96,194,220,356,366,379
1421,40,138,289,382,381,335
1422,76,178,256,308,358,343
1423,41,109,273,391,339,224
1424,13,104,291,352,325,353
1425,59,126,285,334,341,394
1426,90,106,244,335,327,65
1427,55,134,240,379,397,471
1428,53,162,210,357,384,95
1429,44,176,299,364,308,182
1430,90,133,243,343,389,423
1431,91,185,236,313,393,474
1432,77,110,213,324,379,182
1433,40,136,216,372,356,171
1434,96,161,286,312,324,203
1435,65,190,217,382,388,277
1436,84,111,220,343,357,55
1437,25,189,278,380,370,170
1438,95,185,253,378,312,330
1439,32,107,213,339,360,280
1440,14,153,284,301,316,261
1441,29,185,264,354,338,234
1442,100,146,208,368,337,97
1443,32,186,291,373,382,318
1444,96,162,297,377,303,49
1445,48,196,251,386,370,42
1446,34,137,282,394,351,270
1447,57,147,218,310,321,373
1448,96,164,251,339,349,219
1449,95,164,235,316,318,350
1450,57,110,277,319,368,404
1451,60,148,278,391,306,277
1452,97,115,235,381,381,122
1453,23,101,230,387,370,210
1454,81,130,220,388,342,202
1455,6,144,246,368,323,492
1456,37,120,258,390,387,133
1457,15,156,204,379,360,359
1458,99,189,251,333,331,447
1459,25,164,207,352,400,109
1460,47,153,229,325,376,30
1461,79,186,216,331,373,289
1462,87,137,290,329,357,412
1463,33,135,210,361,315,288
1464,77,134,251,372,365,198
1465,39,173,240,306,321,236
1466,74,147,275,351,314,84
1467,67,121,261,362,373,390
1468,25,124,298,342,356,463
1469,44,187,258,305,337,194
1470,1,131,243,390,339,177
1471,96,111,229,321,367,213
1472,76,182,249,355,397,92
1473,65,122,299,340,392,195
1474,13,112,259,386,369,138
1475,27,143,279,319,359,481
1476,29,199,275,366,337,133
1477,52,181,249,350,336,325
1478,75,192,239,370,319,60
1479,3,156,261,338,374,219
1480,58,192,275,346,307,372
1481,15,160,250,345,361,163
1482,23,124,281,370,337,15
1483,69,114,222,368,346,269
1484,70,124,241,364,386,488
1485,59,141,242,344,367,327
1486,36,164,243,375,356,265
1487,88,160,213,318,389,227
1488,87,164,277,340,317,454
1489,57,110,234,316,385,196
1490,68,157,275,381,357,362
1491,47,139,274,382,378,1
1492,99,190,298,399,345,163
1493,10,183,282,321,385,298
1494,70,169,297,382,342,92
1495,35,109,293,330,388,177
1496,75,172,232,387,308,163
1497,57,135,222,400,322,347
1498,30,153,298,366,388,321
1499,39,200,202,378,335,268
1500,91,122,265,304,364,259
1501,19,135,247,369,334,477
1502,98,143,238,362,336,329
1503,20,124,233,357,370,433
1504,59,138,225,391,381,426
1505,22,147,232,303,400,163
1506,21,170,207,307,349,289
1507,35,142,267,368,324,308
1508,46,160,201,330,364,333
1509,67,132,221,360,388,266
1510,60,162,292,356,338,464
1511,21,158,209,339,305,242
1512,19,156,278,328,382,97
1513,62,187,213,397,361,129
1514,42,185,297,301,330,98
1515,4,184,258,324,310,407
1516,87,131,231,370,390,250
1517,80,121,252,332,318,325
1518,42,185,220,306,334,296
1519,74,112,208,301,373,79
1520,51,186,289,359,351,67
1521,21,121,267,341,376,297
1522,48,131,254,391,302,307
1523,97,192,232,356,400,273
1524,7,115,241,394,373,237
1525,54,178,290,364,367,37
1526,61,130,250,355,331,372
1527,58,107,293,351,338,322
1528,63,156,237,376,340,220
1529,21,125,254,335,303,167
1530,50,188,227,307,311,325
1531,65,183,227,313,376,72
1532,41,183,214,332,308,152
1533,37,171,228,367,338,354
1534,29,154,297,360,344,215
1535,71,122,283,302,339,29
1536,74,122,298,333,324,137
1537,47,156,205,364,354,446
1538,18,159,201,369,385,406
1539,4,102,275,354,345,113
1540,35,148,225,314,382,223
1541,56,123,253,360,364,54
1542,32,199,253,364,342,21
1543,12,101,255,326,385,93
1544,53,196,223,355,302,79
1545,34,114,267,349,395,97
1546,68,153,222,305,365,400
1547,16,196,223,325,343,240
1548,29,117,258,336,352,113
1549,83,137,267,336,330,85
1550,5,153,221,302,337,152
1551,31,193,247,400,394,387
1552,91,165,246,371,340,115
1553,96,176,266,400,377,424
1554,14,127,235,394,329,255
1555,39,163,203,323,375,84
1556,9,191,267,396,303,479
1557,27,191,296,381,393,495
1558,92,198,222,312,348,141
1559,31,105,270,374,386,499
1560,96,161,255,325,354,441
1561,7,149,285,392,316,198
1562,83,139,273,358,396,221
1563,35,138,300,388,386,262
1564,72,142,254,312,332,495
1565,99,165,223,359,394,54
1566,42,154,288,365,400,469
1567,48,150,292,384,394,165
1568,32,134,268,340,371,209
1569,67,127,300,324,352,424
1570,30,192,291,317,381,262
1571,97,184,283,363,384,223
1572,73,159,241,371,315,195
1573,58,145,290,379,332,212
1574,66,108,205,357,313,370
1575,25,157,251,364,326,283
1576,11,125,270,313,378,46
1577,29,156,211,357,330,137
1578,74,159,272,383,308,455
1579,93,172,245,309,355,488
1580,52,138,253,381,367,417
1581,26,133,237,333,310,310
1582,64,130,241,315,330,3
1583,82,169,220,328,358,64
1584,18,192,211,356,381,103
1585,80,170,269,355,389,10
1586,20,199,294,395,362,458
1587,70,106,222,381,311,190
1588,26,181,297,393,378,143
1589,64,187,252,311,396,100
1590,38,117,257,398,395,365
1591,25,149,269,353,389,51
1592,19,197,276,344,326,29
1593,56,149,300,331,342,481
1594,41,117,203,312,320,385
1595,58,106,238,354,382,484
1596,35,123,232,331,306,93
1597,52,140,219,315,334,132
1598,19,166,247,352,390,312
1599,13,120,261,370,389,439
1600,79,186,299,370,386,275
1601,16,128,201,317,376,34
1602,37,133,296,349,363,304
1603,53,108,260,343,369,328
1604,20,175,293,336,370,127
1605,86,199,297,399,330,225
1606,99,174,224,306,357,211
1607,85,176,233,381,315,143
1608,87,197,249,393,359,481
1609,46,129,257,317,326,219
1610,71,195,248,351,332,56
1611,44,176,206,339,392,439
1612,53,181,264,376,362,99
1613,15,167,282,330,386,51
1614,98,151,232,323,385,139
1615,60,192,274,333,349,151
1616,44,128,219,375,338,338
1617,14,114,227,366,302,137
1618,5,192,245,316,381,51
1619,82,165,231,382,342,436
1620,19,196,244,337,351,332
1621,42,160,215,317,346,18
1622,93,175,225,354,332,25
1623,96,108,215,342,367,78
1624,13,143,232,371,321,118
1625,37,115,268,380,360,497
1626,43,174,223,334,309,169
1627,55,120,281,399,349,183
1628,71,125,245,345,343,463
1629,68,156,277,338,368,30
1630,53,172,276,352,357,450
1631,41,141,237,320,394,291
1632,96,106,226,340,319,299
1633,31,174,266,303,331,432
1634,13,153,276,305,327,457
1635,43,184,277,358,350,35
1636,61,199,243,375,380,454
1637,21,113,270,347,322,71
1638,53,154,289,338,320,231
1639,56,160,296,352,369,165
1640,52,140,296,329,367,110
1641,69,149,294,386,325,343
1642,55,143,282,400,391,101
1643,30,149,216,362,347,436
1644,42,160,266,314,316,182
1645,82,200,293,315,340,496
1646,58,163,231,377,373,416
1647,34,131,256,326,390,71
1648,9,105,205,342,400,195
1649,27,176,238,333,301,278
1650,81,127,226,334,353,30
1651,88,114,201,327,336,113
1652,24,101,288,356,310,280
1653,4,165,238,343,325,313
1654,46,197,286,369,319,84
1655,24,151,247,350,301,1
1656,24,156,266,310,314,7
1657,74,150,232,308,385,10
1658,7,169,283,347,378,448
1659,88,196,213,314,329,385
1660,53,113,247,400,366,272
1661,16,170,297,384,313,142
1662,63,167,297,372,346,468
1663,27,166,261,328,389,108
1664,67,151,259,336,381,59
1665,5,167,288,312,303,229
1666,62,111,206,325,383,41
1667,78,152,299,388,333,358
1668,13,143,228,365,337,468
1669,99,102,230,363,313,126
1670,50,104,270,383,345,301
1671,17,144,214,342,352,196
1672,81,143,201,348,374,482
1673,50,178,245,390,352,181
1674,29,136,296,333,369,157
1675,68,107,217,316,351,482
1676,15,109,281,380,341,387
1677,70,178,256,313,316,297
1678,62,121,260,319,386,354
1679,95,109,255,351,324,36
1680,18,154,257,358,384,455
1681,70,157,297,375,376,142
1682,67,174,218,398,335,58
1683,77,184,292,341,321,197
1684,89,119,214,331,351,281
1685,70,133,295,339,302,139
1686,17,137,253,328,356,241
1687,76,194,209,317,330,32
1688,71,163,239,322,340,306
1689,37,119,235,312,311,96
1690,53,107,255,313,351,298
1691,17,118,223,367,343,63
1692,9,110,280,372,389,199
1693,75,198,242,347,342,301
1694,56,173,271,368,376,294
1695,18,138,214,329,302,115
1696,79,136,299,318,367,272
1697,45,165,251,341,309,241
1698,15,164,215,317,372,430
1699,66,176,283,318,356,305
1700,84,163,267,371,344,357
1701,76,117,229,308,400,10
1702,3,161,271,331,378,500
1703,49,195,217,343,333,40
1704,27,142,207,310,336,110
1705,77,164,240,308,373,481
1706,88,161,213,388,317,15
1707,22,153,211,322,400,331
1708,36,149,296,357,399,124
1709,68,118,277,355,361,197
1710,27,178,260,370,388,395
1711,81,162,277,363,335,494
1712,52,183,209,303,352,253
1713,15,146,249,323,353,152
1714,79,130,206,353,359,341
1715,17,133,206,316,394,49
1716,58,131,274,334,306,363
1717,56,119,253,307,311,125
1718,86,107,271,372,344,375
1719,32,105,215,372,323,249
1720,36,159,213,314,319,20
1721,40,193,212,324,368,163
1722,59,108,265,373,391,118
1723,25,179,253,357,385,132
1724,16,184,244,339,319,22
1725,22,197,285,349,340,198
1726,65,169,236,310,388,338
1727,72,176,296,325,338,448
1728,80,174,278,327,377,205
1729,3,154,286,337,321,398
1730,80,151,246,365,369,393
1731,19,121,229,302,346,118
1732,32,141,221,371,338,358
1733,37,194,284,323,396,196
1734,95,169,296,386,365,155
1735,33,169,220,361,353,233
1736,75,102,243,332,370,127
1737,18,125,248,364,329,100
1738,50,137,232,330,395,116
1739,7,187,248,375,375,71
1740,61,139,220,368,372,403
1741,76,142,261,353,305,159
1742,40,178,220,353,386,446
1743,55,151,241,350,332,132
1744,75,161,291,358,330,98
1745,75,165,247,400,397,475
1746,77,125,284,320,303,377
1747,3,126,290,390,319,183
1748,73,168,277,355,344,375
1749,78,181,208,348,317,329
1750,76,127,274,352,308,204
1751,4,162,289,385,377,22
1752,98,117,210,318,357,361
1753,93,194,264,399,332,313
1754,17,107,279,359,336,72
1755,20,132,273,308,327,167
1756,8,151,217,317,332,307
1757,77,118,290,366,346,279
1758,27,104,236,329,368,230
1759,89,119,250,384,322,130
1760,88,192,260,400,341,500
1761,7,124,275,325,357,106
1762,36,137,209,365,368,74
1763,44,171,271,357,318,339
1764,57,147,227,368,361,466
1765,37,166,220,351,313,481
1766,30,169,246,303,400,22
1767,95,158,265,350,359,425
1768,6,157,264,324,379,45
1769,81,182,210,307,370,495
1770,36,172,229,305,342,367
1771,5,128,225,377,374,6
1772,18,194,252,347,318,62
1773,39,115,203,389,341,420
1774,86,187,230,399,379,31
1775,98,189,297,314,392,329
1776,94,149,209,306,312,389
1777,62,164,261,374,352,58
1778,96,155,291,327,391,373
1779,24,182,214,372,393,89
1780,49,150,240,362,312,8
1781,4,167,218,352,392,256
1782,83,116,287,369,337,381
1783,14,182,291,387,312,402
1784,36,161,209,313,301,67
1785,92,121,291,332,323,99
1786,91,179,272,381,394,281
1787,96,116,227,326,303,18
1788,45,154,203,393,374,391
1789,53,124,274,372,352,160
1790,89,177,216,373,360,448
1791,70,164,270,308,319,54
1792,30,118,213,329,342,13
1793,16,156,239,341,318,239
1794,5,199,298,321,331,48
1795,84,142,224,379,356,399
1796,20,145,294,355,372,258
1797,77,130,273,376,314,88
1798,66,183,251,380,380,203
1799,70,167,267,377,314,494
1800,74,139,254,322,307,331
1801,37,198,267,374,301,398
1802,49,197,273,357,349,195
1803,82,174,227,354,387,383
1804,42,103,262,336,311,305
1805,32,117,249,356,338,496
1806,10,174,239,349,379,53
1807,6,141,246,325,308,465
1808,92,165,249,307,325,408
1809,88,197,262,316,356,430
1810,19,172,238,352,374,459
1811,24,191,272,303,354,369
1812,68,106,215,341,397,457
1813,40,156,211,363,389,193
1814,20,175,257,391,397,396
1815,49,152,272,333,338,89
1816,42,132,213,370,337,282
1817,12,197,205,322,365,69
1818,78,137,262,336,363,106
1819,48,159,262,331,314,163
1820,96,196,206,316,351,116
1821,23,165,239,354,371,160
1822,36,155,292,367,312,117
1823,20,126,291,373,333,154
1824,36,165,283,400,334,111
1825,98,106,225,362,340,220
1826,20,176,293,379,333,20
1827,56,175,273,315,368,362
1828,61,190,216,366,324,11
1829,88,110,203,387,337,313
1830,9,138,220,301,352,466
1831,4,154,227,335,330,404
1832,47,150,281,330,302,194
1833,66,136,293,302,385,385
1834,96,139,225,336,314,372
1835,58,174,233,391,363,139
1836,7,145,287,399,314,163
1837,19,200,211,398,396,63
1838,33,119,282,389,325,20
1839,91,168,227,366,313,415
1840,24,169,206,394,326,361
1841,65,178,293,326,380,30
1842,80,129,293,303,346,193
1843,36,186,287,367,326,431
1844,80,145,281,379,336,349
1845,96,183,211,352,335,151
1846,58,127,210,369,339,355
1847,36,192,261,325,325,82
1848,17,184,206,383,319,247
1849,53,105,230,398,377,51
1850,15,174,202,376,305,491
1851,18,152,239,336,311,81
1852,25,172,239,325,307,99
1853,58,145,261,367,316,70
1854,59,118,211,389,329,275
1855,63,186,269,308,384,359
1856,4,192,273,345,379,348
1857,45,159,275,304,389,6
1858,39,182,215,392,303,189
1859,45,177,261,394,393,427
1860,20,175,270,399,389,383
1861,85,181,252,318,334,214
1862,50,134,223,302,398,368
1863,52,147,205,347,385,39
1864,36,184,253,335,352,130
1865,6,143,284,307,393,294
1866,31,159,225,392,322,43
1867,67,124,273,391,356,284
1868,60,190,242,365,314,320
1869,34,155,248,352,360,48
1870,69,118,286,313,330,106
1871,42,143,205,396,348,286
1872,66,151,290,392,377,149
1873,63,191,286,302,356,241
1874,12,105,274,322,364,74
1875,14,129,240,324,354,182
1876,31,122,297,317,336,54
1877,1,108,237,338,303,398
1878,59,103,224,332,344,326
1879,31,157,256,358,329,375
1880,71,122,252,330,323,102
1881,38,133,216,386,315,368
1882,79,101,210,314,362,30
1883,12,190,279,379,383,353
1884,89,171,289,387,306,235
1885,72,153,245,312,341,287
1886,25,178,231,365,327,354
1887,8,197,247,331,310,498
1888,100,140,215,398,304,292
1889,73,194,257,391,330,418
1890,71,143,251,375,332,364
1891,81,115,234,380,333,433
1892,58,180,268,395,342,29
1893,56,191,221,362,378,147
1894,66,190,283,362,392,359
1895,78,128,262,379,307,270
1896,9,148,202,336,399,53
1897,73,104,227,320,302,186
1898,29,117,254,341,397,135
1899,17,162,289,399,374,380
1900,85,161,270,370,313,4
1901,62,113,229,368,318,429
1902,25,187,287,389,306,167
1903,90,121,266,380,323,403
1904,99,102,291,337,326,477
1905,60,121,271,348,367,481
1906,100,184,249,370,393,212
1907,62,191,222,390,393,450
1908,20,195,242,328,315,471
1909,50,106,261,397,349,173
1910,65,114,276,325,362,4
1911,89,159,262,322,338,370
1912,61,119,273,354,392,401
1913,49,183,208,395,332,93
1914,36,155,283,342,391,165
1915,18,195,242,357,380,350
1916,46,174,213,357,387,492
1917,52,162,202,326,389,299
1918,80,184,216,394,383,363
1919,22,157,272,340,371,456
1920,37,158,217,310,331,199
1921,12,172,246,367,330,331
1922,13,191,238,307,319,271
1923,63,125,249,375,377,232
1924,82,120,207,347,381,107
1925,58,189,201,320,388,202
