node,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6
995,54,104,218,336,463,85
996,88,178,203,381,475,389
997,55,115,279,371,495,459
998,34,134,255,348,441,243
999,87,127,207,382,447,266
1000,54,156,252,476,387,161
1001,86,183,225,460,307,156
1002,68,127,289,444,383,286
1003,59,140,242,457,326,291
1004,31,112,292,428,323,326
1005,72,144,260,480,391,76
1006,73,186,202,439,343,208
1007,37,145,289,498,323,12
1008,94,108,278,425,342,319
1009,74,194,296,430,301,142
1010,29,164,270,480,369,3
1011,16,192,270,459,313,170
1012,57,124,207,465,393,379
1013,87,118,221,462,346,490
1014,70,172,267,460,301,247
1015,79,171,281,452,305,205
1016,22,156,227,424,350,6
1017,96,128,261,460,329,11
1018,25,183,277,447,369,305
1019,47,193,263,473,381,378
1020,70,199,206,423,304,483
1021,7,142,253,457,379,101
1022,71,181,287,431,306,13
1023,55,129,289,412,374,373
1024,74,153,209,435,346,428
1025,65,179,225,451,366,384
1026,18,130,201,406,329,41
1027,72,136,297,469,312,106
1028,19,124,262,430,346,359
1029,18,184,208,424,332,261
1030,5,119,272,427,326,342
1031,75,185,271,484,341,30
1032,44,161,284,426,399,92
1033,67,190,297,497,343,230
1034,91,192,299,417,341,384
1035,6,155,207,447,376,58
1036,68,175,291,402,303,20
1037,87,107,230,410,328,44
1038,63,193,216,499,321,139
1039,53,167,213,472,301,214
1040,47,172,224,468,341,108
1041,15,179,281,424,336,400
1042,20,158,300,439,333,321
1043,61,199,204,455,315,481
1044,55,146,245,490,398,9
1045,56,134,246,462,378,320
1046,94,189,293,490,336,265
1047,80,141,233,402,330,151
1048,53,197,232,411,380,189
1049,63,154,276,411,375,469
1050,91,113,214,427,380,279
1051,21,164,244,443,371,427
1052,70,108,232,443,356,256
1053,55,167,260,439,330,442
1054,93,126,220,415,391,320
1055,37,187,276,417,361,199
1056,56,180,203,473,363,66
1057,52,156,211,457,333,132
1058,94,130,218,404,312,11
1059,53,125,245,495,308,162
1060,11,113,284,445,318,422
1061,65,113,288,443,369,280
1062,76,126,297,461,378,60
1063,63,200,218,423,389,259
1064,60,146,214,407,313,89
1065,79,135,288,490,358,319
1066,1,111,297,405,328,234
1067,23,180,213,423,312,189
1068,68,185,230,446,355,340
1069,74,117,293,490,350,122
1070,90,101,273,416,382,208
1071,9,197,256,417,353,188
1072,83,122,295,449,371,361
1073,44,163,263,451,351,263
1074,76,173,266,472,319,490
1075,79,156,202,401,327,354
1076,97,166,297,449,371,269
1077,15,153,232,454,383,315
1078,17,107,227,488,356,200
1079,11,129,248,415,348,247
1080,44,175,224,453,306,328
1081,10,123,234,423,346,378
1082,46,137,270,441,339,190
1083,30,126,216,411,361,452
1084,36,180,204,500,322,153
1085,54,200,243,456,348,447
1086,7,183,299,419,341,407
1087,6,193,230,456,369,282
1088,12,189,279,410,339,414
1089,99,186,259,406,349,408
1090,78,112,242,496,367,117
1091,18,180,279,438,303,283
1092,58,118,207,467,319,60
1093,4,103,300,490,381,182
1094,50,118,234,414,325,446
1095,82,196,251,408,330,144
1096,25,145,286,462,363,468
1097,81,135,212,413,308,270
1098,70,116,227,453,340,238
1099,73,139,290,476,356,26
1100,91,113,252,474,384,153
1101,28,112,244,481,328,153
1102,3,133,263,471,335,375
1103,49,157,225,426,330,407
1104,35,157,240,411,368,116
1105,33,148,280,425,395,280
1106,90,143,208,495,394,354
1107,57,126,283,469,314,336
1108,70,156,227,491,334,311
1109,83,153,289,436,320,433
1110,97,146,220,434,364,2
1111,71,109,286,463,363,326
1112,1,200,251,451,344,464
1113,99,169,300,487,396,340
1114,64,146,252,408,377,379
1115,64,183,206,493,318,461
1116,70,129,300,480,344,496
1117,32,169,231,474,330,418
1118,83,196,229,437,380,312
1119,17,139,212,413,390,144
1120,33,103,266,451,383,242
1121,51,187,261,475,361,23
1122,16,115,251,411,392,234
1123,69,122,226,413,382,24
1124,2,106,236,494,369,310
1125,44,192,266,494,355,158
1126,100,191,213,460,331,492
1127,53,156,267,421,386,367
1128,23,121,221,490,368,86
1129,75,122,224,446,345,415
1130,11,186,228,424,330,151
1131,29,108,211,468,393,192
1132,94,146,287,483,393,459
1133,89,129,238,439,308,490
1134,48,123,225,429,397,301
1135,94,137,243,468,301,55
1136,78,119,232,452,301,395
1137,3,132,298,466,334,126
1138,71,174,267,474,395,410
1139,82,158,232,431,327,65
1140,62,164,237,496,307,205
1141,55,168,246,493,357,143
1142,95,181,274,412,389,45
1143,39,186,228,498,395,170
1144,76,152,298,440,371,217
1145,57,101,294,483,311,259
1146,67,181,290,466,356,180
1147,43,169,236,430,383,233
1148,41,123,271,411,351,303
1149,78,147,250,499,316,448
1150,57,152,254,450,338,85
1151,82,180,241,424,334,223
1152,22,103,235,495,316,358
1153,77,181,257,493,347,438
1154,42,125,207,486,382,193
1155,87,107,260,497,385,9
1156,50,129,295,479,379,485
1157,86,160,299,466,321,312
1158,26,145,279,449,320,391
1159,71,108,251,445,362,286
1160,86,102,260,427,306,55
1161,81,135,203,402,336,309
1162,68,188,262,495,304,12
1163,19,194,234,438,311,281
1164,3,115,219,448,384,121
1165,99,107,289,431,376,379
1166,10,181,286,468,384,185
1167,59,169,250,413,342,193
1168,47,120,215,495,349,464
1169,44,155,202,429,400,498
1170,86,140,286,431,350,337
1171,75,141,269,468,329,263
1172,35,153,292,461,394,104
1173,69,118,204,402,357,473
1174,37,117,269,471,396,452
1175,12,153,206,486,396,81
1176,59,144,214,471,345,404
1177,3,173,280,436,308,189
1178,62,139,297,481,387,50
1179,21,141,264,404,314,93
1180,24,119,281,432,309,425
1181,47,155,220,429,337,362
1182,50,195,247,425,309,417
1183,17,192,216,460,347,165
1184,73,187,239,454,366,466
1185,57,131,212,465,324,448
1186,87,154,209,490,386,74
1187,69,127,285,466,376,226
1188,48,143,281,449,347,48
1189,69,153,234,451,317,327
1190,38,200,233,435,372,288
1191,15,141,254,405,399,161
1192,57,128,296,426,317,138
1193,85,189,289,439,396,29
1194,98,178,210,428,322,288
1195,41,120,253,455,313,220
1196,90,141,219,440,313,106
1197,32,148,287,437,350,316
1198,47,177,259,406,345,460
1199,63,131,299,453,395,102
1200,77,121,288,406,328,6
1201,18,114,229,467,304,491
1202,56,107,276,455,355,165
1203,25,147,257,470,320,333
1204,64,116,205,428,392,130
1205,49,116,210,438,378,81
1206,83,185,238,487,398,221
1207,87,156,216,409,394,259
1208,89,111,265,405,308,93
1209,71,185,261,414,371,165
1210,68,197,267,471,395,288
1211,18,127,243,481,380,6
1212,4,122,218,465,351,117
1213,23,132,249,461,365,6
1214,15,166,210,464,316,351
1215,97,103,264,409,396,298
1216,13,139,282,408,320,297
1217,39,141,206,404,343,165
1218,99,105,288,483,395,13
1219,93,147,206,457,326,53
1220,78,163,237,459,324,444
1221,42,154,221,500,392,447
1222,70,186,221,418,365,147
1223,39,136,274,465,372,46
1224,39,112,213,412,315,171
1225,57,104,229,448,398,377
1226,94,190,297,489,337,122
1227,71,191,278,412,344,496
1228,78,193,258,418,304,217
1229,3,111,212,465,357,153
1230,51,112,218,487,375,246
1231,11,111,228,481,348,392
1232,59,125,290,438,378,200
1233,34,178,282,443,313,467
1234,73,135,222,437,393,227
1235,100,107,264,431,305,449
1236,37,198,214,411,352,235
1237,49,139,212,430,388,197
1238,96,128,243,463,342,204
1239,77,190,255,457,397,355
1240,48,185,203,446,331,254
1241,7,157,255,460,394,77
1242,77,177,230,461,394,354
1243,26,137,275,477,382,354
1244,26,123,232,486,310,259
1245,14,146,203,405,390,331
1246,71,123,216,444,346,201
1247,27,181,281,464,315,46
1248,32,170,292,480,313,204
1249,10,108,239,404,384,315
1250,29,151,214,498,363,276
1251,64,128,240,419,365,382
1252,74,121,251,464,388,406
1253,13,155,255,491,386,276
1254,37,137,270,458,315,12
1255,64,137,280,494,317,121
1256,58,158,277,444,308,173
1257,45,180,206,487,339,176
1258,15,142,246,471,337,495
1259,74,162,261,425,357,73
1260,99,118,266,456,309,178
1261,77,127,220,474,374,471
1262,8,181,206,458,324,91
1263,12,192,268,433,316,336
1264,11,150,274,423,304,341
1265,16,184,266,481,320,4
1266,81,191,246,419,372,325
1267,68,147,265,428,358,351
1268,34,159,285,496,318,359
1269,53,144,263,452,394,326
1270,36,151,293,490,322,244
1271,14,199,289,450,391,420
1272,47,183,230,419,323,45
1273,14,117,216,439,383,409
1274,21,105,205,405,348,266
1275,7,192,263,494,340,317
1276,22,127,266,485,314,351
1277,42,168,217,499,317,371
1278,19,158,293,492,324,78
1279,20,141,216,463,366,185
1280,83,191,204,482,393,163
1281,46,166,274,431,383,398
1282,86,143,205,409,312,299
1283,100,137,229,435,387,102
1284,84,151,236,432,400,349
1285,23,189,236,411,326,310
1286,91,168,276,444,373,103
1287,11,155,280,498,306,197
1288,57,145,232,482,359,85
1289,100,135,263,478,305,256
1290,97,157,212,472,331,475
1291,93,163,257,460,353,322
1292,2,146,274,464,321,419
1293,73,108,279,437,353,343
1294,90,144,277,479,365,139
1295,23,141,287,457,303,280
1296,36,102,206,418,399,312
1297,40,114,292,498,351,236
1298,65,107,296,404,320,405
1299,83,136,259,427,323,131
1300,59,179,287,410,336,376
1301,8,199,207,495,378,74
1302,77,143,281,452,393,396
1303,45,199,250,477,349,197
1304,11,140,275,402,308,53
1305,2,162,228,478,372,78
1306,60,162,269,434,397,200
1307,5,182,205,493,345,227
1308,8,133,207,441,387,81
1309,65,169,276,432,359,434
1310,71,135,208,490,333,444
1311,28,154,286,452,384,203
1312,78,177,280,408,384,379
1313,2,171,270,472,317,218
1314,41,134,241,419,394,292
1315,16,165,300,447,377,405
1316,15,142,212,442,325,52
1317,59,191,238,492,368,440
1318,89,175,284,414,361,411
1319,82,154,245,460,336,15
1320,99,163,264,455,344,140
1321,23,105,259,499,396,200
1322,40,143,296,470,345,255
1323,60,154,202,477,381,483
1324,20,105,250,496,399,321
1325,73,130,216,448,338,39
1326,2,103,278,442,301,105
1327,70,112,206,408,361,327
1328,71,167,280,497,321,83
1329,7,106,238,485,331,459
1330,20,141,214,495,375,39
1331,19,176,275,468,365,308
1332,54,150,215,498,342,117
1333,33,112,214,432,379,98
1334,37,195,270,412,387,131
1335,64,170,209,404,390,188
1336,29,170,210,425,392,175
1337,78,149,259,416,345,64
1338,78,177,267,474,385,118
1339,91,119,292,488,346,71
1340,48,137,258,414,361,257
1341,4,129,206,488,373,292
1342,97,138,292,468,331,372
1343,1,112,220,494,309,106
1344,93,115,254,469,308,427
1345,21,141,266,490,368,109
1346,71,108,219,407,387,168
1347,39,146,211,434,382,285
1348,49,177,293,463,327,136
1349,33,137,239,484,306,356
1350,80,110,261,468,365,294
1351,27,114,244,484,395,228
1352,1,177,294,433,389,317
1353,32,108,203,434,400,353
1354,17,105,256,430,315,28
1355,6,123,232,414,324,138
1356,54,176,228,475,328,316
1357,21,137,275,404,350,496
1358,76,178,239,418,304,297
1359,96,111,300,424,400,208
1360,100,193,300,499,338,61
1361,67,128,273,476,315,163
1362,17,162,260,432,311,388
1363,56,110,240,442,355,208
1364,41,151,253,440,338,58
1365,78,181,300,464,332,388
1366,24,164,297,493,363,422
1367,43,193,204,444,368,365
1368,46,173,208,422,342,13
1369,45,115,294,431,362,450
1370,91,144,289,460,352,228
1371,91,125,242,498,322,461
1372,29,168,242,453,311,205
1373,57,127,286,500,381,241
1374,59,163,280,426,326,210
1375,3,127,243,443,309,129
1376,90,134,290,414,303,239
1377,46,147,258,422,379,305
1378,56,106,300,408,351,332
1379,97,137,292,442,374,237
1380,93,128,214,495,314,257
1381,57,157,282,492,328,339
1382,25,160,204,434,394,481
1383,60,126,254,488,370,45
1384,87,179,219,497,374,221
1385,49,178,284,423,301,478
1386,98,199,228,443,373,236
1387,63,131,255,425,339,436
1388,89,147,212,464,377,90
1389,24,148,231,415,383,30
1390,99,156,289,454,348,199
1391,12,158,255,465,359,262
1392,14,173,204,493,376,77
1393,79,125,242,446,370,389
1394,94,169,267,409,332,488
1395,6,125,232,459,312,438
1396,59,131,205,494,305,114
1397,68,112,278,450,330,447
1398,16,188,242,402,306,176
1399,4,147,237,412,302,236
1400,34,171,223,500,302,154
1401,2,168,205,427,309,166
1402,20,116,261,490,308,4
1403,23,190,221,430,362,117
1404,51,135,228,425,381,357
1405,48,144,297,468,340,173
1406,36,156,281,422,330,437
1407,80,165,222,431,318,139
1408,76,157,266,451,366,488
1409,76,197,218,412,323,279
1410,79,103,298,413,342,31
1411,92,187,279,414,337,229
1412,55,199,216,469,302,85
1413,3,134,212,446,383,282
1414,2,177,260,403,399,120
1415,81,145,247,405,334,201
1416,11,186,206,461,304,268
1417,24,164,228,418,316,313
1418,88,165,206,487,320,315
1419,9,150,217,455,348,338
1420,20,146,256,469,367,178
1421,79,144,242,469,366,381
1422,52,193,245,472,353,141
1423,20,140,212,401,373,323
1424,95,167,285,477,363,232
1425,92,161,289,406,329,265
1426,77,163,272,429,342,5
1427,87,142,296,484,314,270
1428,17,132,221,457,311,433
1429,78,164,223,444,314,219
1430,70,148,204,497,344,467
1431,41,187,272,401,378,67
1432,2,141,298,402,343,170
1433,97,109,242,486,326,326
1434,51,127,201,472,327,196
1435,13,182,273,449,304,310
1436,24,110,295,497,324,351
1437,75,177,220,422,311,430
1438,4,129,219,447,318,98
1439,94,121,286,477,347,76
1440,99,199,265,405,311,397
1441,93,125,268,451,337,484
1442,98,107,293,405,307,247
1443,99,172,291,428,374,35
1444,17,187,293,407,391,496
1445,36,148,273,475,356,85
1446,69,128,218,452,378,166
1447,90,145,252,407,331,212
1448,14,104,274,444,397,474
1449,66,168,269,488,318,260
1450,53,184,206,408,383,497
1451,64,102,267,414,361,141
1452,26,103,227,434,367,13
1453,68,108,210,428,373,123
1454,94,147,265,440,358,37
1455,74,159,294,444,318,202
1456,1,174,211,496,389,460
1457,33,134,244,449,349,426
1458,10,150,278,472,376,290
1459,28,158,215,408,343,75
1460,9,168,263,448,315,237
1461,14,133,255,471,352,329
1462,3,167,227,441,400,93
1463,69,126,289,424,347,238
1464,78,112,231,417,394,366
1465,62,174,254,403,369,126
1466,47,170,285,412,318,250
1467,42,142,256,449,346,279
1468,86,197,211,413,321,231
1469,85,113,231,488,348,65
1470,87,172,247,432,319,158
1471,81,151,213,412,360,152
1472,14,147,296,429,341,91
1473,75,139,211,464,373,117
1474,30,147,294,408,305,256
1475,81,147,294,433,342,68
1476,80,189,241,463,342,164
1477,97,122,221,424,337,332
1478,97,186,209,468,397,354
1479,41,175,263,463,398,94
1480,27,177,235,485,319,485
1481,74,179,293,465,328,157
1482,3,189,262,499,388,59
1483,27,108,212,429,375,139
1484,68,111,230,406,384,439
1485,86,179,204,435,383,106
1486,43,178,218,408,351,26
1487,97,178,280,455,325,479
1488,38,103,223,429,390,271
1489,27,151,287,476,343,127
1490,51,130,243,478,391,20
1491,18,194,262,474,319,339
1492,18,189,294,493,399,246
1493,100,156,233,474,312,395
1494,89,166,218,441,340,495
1495,49,133,271,431,319,337
1496,62,127,298,446,351,192
1497,96,142,212,416,380,457
1498,49,137,275,424,373,395
1499,2,111,291,417,372,223
1500,20,189,220,479,369,26
1501,99,135,252,495,346,496
1502,40,127,230,413,308,289
1503,80,189,288,460,378,86
1504,90,198,252,445,372,143
1505,7,127,221,415,336,193
1506,44,155,213,451,387,101
1507,4,142,288,419,388,316
1508,90,118,288,438,340,106
1509,78,144,269,493,369,290
1510,90,116,219,455,336,116
1511,45,193,203,414,310,414
1512,71,193,229,427,371,267
1513,8,119,265,401,358,464
1514,38,187,273,490,332,379
1515,34,179,299,490,384,90
1516,85,187,258,410,370,446
1517,42,161,279,453,372,81
1518,57,144,250,461,364,80
1519,39,126,209,406,349,7
1520,50,139,294,468,346,357
1521,26,160,280,496,320,271
1522,10,104,270,422,324,438
1523,53,131,224,481,302,456
1524,78,175,236,410,381,408
1525,43,140,205,440,367,301
1526,67,117,225,411,380,445
1527,5,191,203,424,380,454
1528,53,144,263,453,380,459
1529,71,115,286,451,373,429
1530,10,171,215,434,326,20
1531,16,157,297,499,314,406
1532,26,116,292,415,396,156
1533,18,142,299,475,362,337
1534,45,199,205,437,345,194
1535,30,119,207,464,358,26
1536,69,183,234,433,390,193
1537,19,102,274,449,313,268
1538,24,101,266,460,375,335
1539,84,141,224,404,343,67
1540,76,181,209,448,315,211
1541,69,112,265,413,375,483
1542,94,148,274,423,384,439
1543,49,148,222,480,310,187
1544,94,156,252,472,348,244
1545,25,116,221,483,330,183
1546,50,182,284,496,344,175
1547,28,142,246,412,303,500
1548,20,182,204,401,340,267
1549,90,191,214,415,371,262
1550,92,151,234,445,385,476
1551,99,193,249,431,381,408
1552,44,134,296,464,349,310
1553,38,196,249,461,337,403
1554,94,161,228,432,363,344
1555,89,192,285,473,353,126
1556,24,107,246,476,368,208
1557,76,110,246,412,352,247
1558,93,160,220,414,343,40
1559,53,161,224,448,395,219
1560,6,197,268,414,392,259
1561,15,197,240,485,349,64
1562,98,136,240,438,331,296
1563,30,130,239,485,378,433
1564,42,191,292,403,319,66
1565,44,127,286,463,396,71
1566,9,198,201,457,320,418
1567,27,140,230,413,370,243
1568,7,119,282,402,387,214
1569,36,144,214,460,319,304
1570,88,164,216,448,399,342
1571,35,139,266,416,367,407
1572,42,187,277,468,380,219
1573,87,157,241,416,394,412
1574,21,130,203,462,304,425
1575,15,187,289,404,330,40
1576,46,117,300,438,386,2
1577,97,165,277,498,388,109
1578,73,122,298,476,365,49
1579,40,181,202,443,381,359
1580,91,178,273,485,337,498
1581,68,115,252,453,385,482
1582,52,168,267,406,377,353
1583,44,103,228,500,311,361
1584,8,165,300,424,381,20
1585,53,142,232,442,310,240
1586,70,120,213,450,333,71
1587,16,145,215,419,311,117
1588,100,138,297,473,333,212
1589,17,149,239,458,313,467
1590,62,184,270,460,375,282
1591,21,174,253,499,338,476
1592,45,133,257,484,308,309
1593,41,138,263,470,331,140
1594,98,104,268,429,353,260
1595,99,166,260,423,365,190
1596,45,182,263,440,378,141
1597,53,175,223,411,400,58
1598,64,146,278,464,348,268
1599,1,135,249,407,359,403
1600,65,167,234,442,400,298
1601,55,105,210,485,400,404
1602,25,105,239,484,354,45
1603,70,110,295,451,314,61
1604,100,125,222,481,347,305
1605,3,195,233,487,351,249
1606,30,194,234,448,351,310
1607,34,121,211,404,313,179
1608,79,153,292,488,334,402
1609,76,116,279,435,331,261
1610,4,195,285,427,353,425
1611,3,130,217,499,301,249
1612,74,143,255,469,339,466
1613,17,198,258,448,372,251
1614,1,107,218,466,383,4
1615,15,132,248,451,362,85
1616,69,110,222,472,338,386
1617,88,103,268,498,348,232
1618,97,174,260,500,345,165
1619,97,170,278,442,351,263
1620,44,183,212,443,393,44
1621,11,119,284,413,373,422
1622,20,122,231,426,337,493
1623,29,123,231,483,332,492
1624,96,132,250,474,334,218
1625,87,116,227,498,316,440
1626,47,196,243,412,323,371
1627,72,126,280,450,346,355
1628,40,155,247,446,347,363
1629,88,120,289,451,330,139
1630,57,200,203,432,396,85
1631,79,125,282,438,381,270
1632,33,145,255,480,347,316
1633,46,197,220,427,384,428
1634,40,163,255,428,314,340
1635,83,114,239,417,314,291
1636,22,167,234,463,323,393
1637,90,194,238,411,395,79
1638,72,131,216,433,387,199
1639,56,153,286,401,330,449
1640,53,129,247,430,375,477
1641,42,138,270,500,313,230
1642,92,145,269,413,358,375
1643,85,169,228,404,360,78
1644,63,116,264,406,344,439
1645,5,101,268,402,363,217
1646,61,149,213,439,311,441
1647,47,112,219,459,309,399
1648,26,137,288,401,339,371
1649,82,114,269,404,350,190
1650,90,159,290,489,365,499
1651,85,158,291,499,382,269
1652,86,148,236,493,384,39
1653,99,180,297,489,320,129
1654,28,130,265,439,398,49
1655,99,130,247,428,392,77
1656,36,177,209,467,380,170
1657,23,122,209,478,372,229
1658,21,176,202,492,375,417
1659,18,122,226,456,372,157
1660,49,198,266,492,399,79
1661,1,171,264,469,323,445
1662,86,108,253,422,366,91
1663,41,122,294,469,356,250
1664,58,193,260,454,361,36
1665,7,147,258,462,396,498
1666,22,183,268,487,377,436
1667,11,191,234,432,352,180
1668,34,155,247,417,366,470
1669,63,166,259,471,386,319
1670,9,196,300,446,374,403
1671,32,155,291,417,335,459
1672,57,199,204,486,315,310
1673,26,193,295,412,362,95
1674,40,176,278,456,349,296
1675,61,164,261,445,366,235
1676,66,132,239,469,351,465
1677,95,188,259,432,311,354
1678,35,154,281,486,317,439
1679,71,149,258,456,369,244
1680,73,147,234,480,337,290
1681,44,199,209,412,328,86
1682,78,152,254,425,381,91
1683,33,150,205,492,365,108
1684,5,176,293,495,325,389
1685,56,144,232,426,348,448
1686,34,145,238,403,369,496
1687,27,141,295,455,341,231
1688,28,140,233,434,336,28
1689,31,120,231,439,390,82
1690,77,139,285,425,355,168
1691,36,102,240,447,318,2
1692,48,199,254,432,389,421
1693,21,175,240,491,345,370
1694,87,104,222,434,357,200
1695,83,162,288,450,333,429
1696,80,142,242,474,323,147
1697,77,157,217,476,355,412
1698,68,186,253,402,375,494
1699,59,145,209,428,397,416
1700,24,135,220,442,371,139
1701,47,160,279,460,371,344
1702,25,121,241,412,336,388
1703,70,127,210,419,312,287
1704,69,110,281,429,320,494
1705,21,143,207,403,348,19
1706,27,110,209,430,327,131
1707,17,149,300,423,321,179
1708,78,180,228,497,301,469
1709,57,146,255,492,302,68
1710,23,160,239,433,398,73
1711,47,141,285,484,354,384
1712,82,178,266,490,340,441
1713,40,134,293,471,351,294
1714,87,171,238,402,326,329
1715,95,120,261,481,325,73
1716,100,192,259,460,312,368
1717,10,162,210,466,350,257
1718,17,188,247,409,398,344
1719,86,132,202,418,316,51
1720,77,128,288,492,393,312
1721,73,116,274,489,328,341
1722,90,175,245,494,390,393
1723,51,137,297,478,319,196
1724,77,169,214,451,342,79
1725,60,177,264,472,383,361
1726,97,187,241,459,344,381
1727,14,161,237,452,361,173
1728,22,186,241,454,362,295
1729,55,166,209,465,400,270
1730,93,182,223,485,310,205
1731,60,102,272,424,350,198
1732,95,171,234,486,386,343
1733,54,142,289,441,360,460
1734,4,141,208,404,317,334
1735,72,125,227,460,315,213
1736,14,114,219,446,331,160
1737,18,104,218,465,326,47
1738,25,148,260,443,369,187
1739,34,119,253,464,376,320
1740,1,152,246,493,321,119
1741,33,144,253,476,305,261
1742,54,153,260,495,367,106
1743,41,113,232,432,376,241
1744,21,131,221,413,366,79
1745,83,128,255,485,329,323
1746,87,175,238,454,386,242
1747,99,125,261,488,388,435
1748,45,141,271,406,391,441
1749,87,197,224,493,371,371
1750,61,161,242,479,318,245
1751,97,145,249,449,346,338
1752,17,143,276,496,386,128
1753,23,144,290,449,356,288
1754,75,179,272,500,368,332
1755,29,173,213,495,328,69
1756,59,148,289,490,353,104
1757,80,179,279,414,391,291
1758,74,110,215,462,312,267
1759,22,146,252,443,345,166
1760,34,143,252,434,394,182
1761,18,171,290,409,349,91
1762,41,130,256,427,384,486
1763,7,152,245,462,301,487
1764,57,127,239,410,334,163
1765,11,145,271,439,344,469
1766,11,188,269,466,309,116
1767,18,106,246,465,376,464
1768,88,189,248,463,302,256
1769,13,193,211,426,352,294
1770,96,130,267,440,312,83
1771,17,128,243,431,312,152
1772,29,174,227,483,397,212
1773,8,137,219,485,328,355
1774,82,179,221,402,315,487
1775,46,181,284,494,327,117
1776,31,173,266,464,306,157
1777,53,118,210,444,332,183
1778,56,147,214,477,319,41
1779,83,133,239,451,345,32
1780,55,116,296,467,396,185
1781,95,193,238,435,346,313
1782,13,165,265,491,328,112
1783,49,157,219,476,314,200
1784,38,189,294,495,319,174
1785,23,141,224,486,319,101
1786,70,160,206,409,364,269
1787,99,193,285,432,386,487
1788,67,157,233,446,385,328
1789,16,149,245,452,383,296
1790,24,160,211,465,330,240
1791,3,153,287,442,345,205
1792,20,153,229,436,355,20
1793,96,123,296,417,325,474
1794,83,156,205,451,321,280
1795,46,174,223,473,352,44
1796,65,155,202,406,337,183
1797,38,172,222,482,379,17
1798,42,179,232,421,381,413
1799,5,130,223,444,343,126
1800,11,183,217,443,390,110
1801,60,123,269,480,356,322
1802,1,165,286,486,375,395
1803,15,121,226,495,336,101
1804,100,116,202,426,393,438
1805,67,123,227,424,379,308
1806,66,146,224,459,393,56
1807,28,165,257,467,384,492
1808,98,144,221,499,399,369
1809,84,122,262,415,390,347
1810,5,113,201,495,319,292
1811,72,180,247,482,357,325
1812,22,157,259,411,317,194
1813,17,188,248,453,337,500
1814,67,193,262,484,331,243
1815,46,167,293,462,388,194
1816,62,169,281,470,397,237
1817,32,103,203,422,334,162
1818,94,122,215,474,398,369
1819,43,106,205,406,302,134
1820,36,144,290,401,367,260
1821,47,127,284,404,387,41
1822,70,105,297,414,314,220
1823,62,154,225,479,339,417
1824,45,182,253,436,323,89
1825,8,110,272,467,353,270
1826,34,119,287,478,301,442
1827,10,197,254,451,365,190
1828,100,198,246,487,354,232
1829,73,115,267,455,370,132
1830,57,132,268,483,358,288
1831,41,128,223,433,383,225
1832,78,174,223,438,338,169
1833,53,129,201,435,302,340
1834,45,130,207,442,329,152
1835,49,151,250,402,382,298
1836,46,174,278,406,369,393
1837,88,135,295,403,326,5
1838,51,150,226,401,389,256
1839,69,134,265,401,387,417
1840,9,159,234,422,360,440
1841,8,150,230,492,384,146
1842,75,181,274,455,380,243
1843,94,153,267,443,390,122
1844,95,111,208,432,305,154
1845,69,159,292,408,319,318
1846,22,152,271,422,329,359
1847,62,156,236,475,325,162
1848,9,185,244,436,367,107
1849,85,146,271,419,334,249
1850,22,151,279,450,353,418
1851,76,175,220,406,339,205
1852,12,200,232,437,375,114
1853,26,130,272,401,351,112
1854,8,136,213,405,387,338
1855,52,129,291,401,361,134
1856,4,104,226,415,335,171
1857,40,186,269,485,360,13
1858,25,164,207,402,304,226
1859,19,120,249,409,342,135
1860,21,169,222,414,358,387
1861,28,107,259,418,335,385
1862,95,181,227,490,383,99
1863,34,117,282,451,377,454
1864,61,121,215,490,372,52
1865,39,173,208,416,329,172
1866,89,175,236,498,384,287
1867,83,131,209,494,325,120
1868,7,128,287,446,335,440
1869,96,199,212,495,319,28
1870,13,195,209,470,334,465
1871,34,128,209,497,337,91
1872,74,195,211,454,389,29
1873,53,183,257,439,320,397
1874,66,116,225,450,333,108
1875,87,114,296,441,392,245
1876,1,128,209,470,328,23
1877,93,187,219,437,348,7
1878,59,182,207,423,362,109
1879,87,161,270,477,302,436
1880,12,142,295,491,348,463
1881,44,147,300,427,343,374
1882,83,105,297,494,359,67
1883,12,106,211,474,328,141
1884,85,159,261,458,398,181
1885,29,107,214,495,399,446
1886,41,175,280,441,302,325
1887,74,156,202,472,383,251
1888,41,144,291,487,361,116
1889,91,132,219,465,349,256
1890,16,184,227,429,342,328
1891,41,176,234,495,327,83
1892,28,189,279,445,345,53
1893,31,127,245,416,382,364
1894,85,192,260,422,391,30
1895,48,150,221,421,368,405
1896,30,121,241,409,376,36
1897,52,102,285,466,359,63
1898,96,153,293,474,342,161
1899,72,164,249,419,377,216
1900,84,111,268,466,362,224
1901,78,171,256,416,377,335
1902,5,152,262,421,384,26
1903,77,132,222,428,363,5
1904,59,102,263,462,357,370
1905,80,138,287,413,367,124
1906,95,133,295,421,306,52
1907,23,178,286,437,381,317
1908,32,134,274,495,334,463
1909,98,182,271,478,322,416
1910,25,117,214,481,309,117
1911,61,112,255,488,354,176
1912,38,180,295,477,344,362
1913,12,109,272,417,382,162
1914,94,178,215,429,384,114
1915,75,189,227,489,311,354
1916,20,125,267,494,375,166
1917,8,197,257,445,391,262
1918,17,143,275,447,317,382
1919,15,131,240,410,383,3
1920,54,161,229,458,379,457
1921,80,184,221,490,383,189
1922,92,130,282,414,371,87
1923,28,115,260,462,312,370
1924,48,182,236,473,385,267
1925,81,165,202,420,359,399
